op,key,latency_ms,status,version,stale
read,key0023,2.784,200,260,true
read,key0022,2.922,200,287,true
write,key0014,319.805,201,0,false
write,key0000,319.993,201,0,false
write,key0004,315.254,201,0,false
read,key0024,0.995,200,137,false
write,key0033,313.396,201,0,false
write,key0040,313.958,201,0,false
read,key0029,1.251,200,326,true
read,key0014,1.418,200,341,true
read,key0002,2.315,200,314,true
read,key0016,2.015,200,332,true
read,key0002,2.833,200,314,true
read,key0036,3.047,200,274,true
read,key0026,6.690,200,321,true
read,key0010,4.055,200,198,false
read,key0045,4.287,200,197,false
read,key0046,1.725,200,303,true
read,key0019,2.959,200,228,true
read,key0029,1.721,200,326,true
read,key0038,1.762,200,334,true
write,key0028,304.194,201,0,false
write,key0001,304.875,201,0,false
read,key0043,0.630,200,316,true
read,key0017,0.542,200,280,true
read,key0047,0.472,200,289,true
read,key0014,0.530,200,341,true
write,key0019,309.081,201,0,false
write,key0038,309.100,201,0,false
read,key0000,0.565,200,340,true
read,key0014,0.579,200,341,true
read,key0020,0.608,200,319,true
read,key0049,0.720,200,322,true
read,key0014,0.441,200,341,true
read,key0033,0.840,200,344,true
read,key0047,0.989,200,289,true
read,key0016,0.414,200,332,true
write,key0036,306.064,201,0,false
write,key0036,306.016,201,0,false
read,key0003,0.802,200,302,true
write,key0013,311.415,201,0,false
write,key0047,310.533,201,0,false
write,key0043,311.060,201,0,false
read,key0033,2.651,200,344,true
write,key0031,316.015,201,0,false
write,key0011,310.617,201,0,false
write,key0027,315.444,201,0,false
write,key0037,312.595,201,0,false
write,key0016,312.374,201,0,false
read,key0043,1.253,200,354,true
write,key0031,312.686,201,0,false
write,key0024,312.439,201,0,false
write,key0036,312.501,201,0,false
write,key0038,309.647,201,0,false
read,key0048,4.905,200,331,true
write,key0039,314.283,201,0,false
read,key0027,2.331,200,355,true
write,key0022,310.517,201,0,false
read,key0046,1.593,200,303,true
read,key0024,2.290,200,361,true
read,key0049,7.202,200,322,true
read,key0046,11.904,200,303,true
write,key0003,320.004,201,0,false
write,key0008,317.823,201,0,false
read,key0020,1.247,200,319,true
write,key0010,310.656,201,0,false
write,key0009,308.022,201,0,false
write,key0016,306.656,201,0,false
write,key0046,304.572,201,0,false
read,key0031,1.388,200,359,true
write,key0021,369.408,201,0,false
write,key0016,419.780,201,0,false
write,key0021,389.681,201,0,false
write,key0023,409.046,201,0,false
write,key0020,397.942,201,0,false
write,key0011,400.097,201,0,false
write,key0006,421.388,201,0,false
write,key0031,408.909,201,0,false
write,key0046,409.825,201,0,false
write,key0041,389.125,201,0,false
write,key0034,407.998,201,0,false
write,key0016,400.555,201,0,false
write,key0005,393.287,201,0,false
write,key0012,404.548,201,0,false
read,key0045,11.307,200,197,false
read,key0045,12.198,200,197,false
read,key0049,12.024,200,322,true
read,key0015,11.959,200,296,true
read,key0046,12.521,200,375,true
read,key0047,12.710,200,352,true
read,key0028,0.690,200,346,true
read,key0024,12.709,200,361,true
read,key0025,1.674,200,292,true
read,key0041,2.290,200,383,true
read,key0047,2.560,200,352,true
read,key0005,3.190,200,394,true
read,key0030,2.080,200,315,true
write,key0013,337.161,201,0,false
write,key0026,338.457,201,0,false
read,key0039,1.221,200,362,true
read,key0009,1.242,200,368,true
read,key0021,0.487,200,384,true
read,key0005,0.869,200,381,true
write,key0009,541.419,201,0,false
write,key0027,518.306,201,0,false
write,key0012,507.683,201,0,false
write,key0000,541.738,201,0,false
write,key0027,403.147,201,0,false
read,key0045,46.373,200,197,false
write,key0003,529.908,201,0,false
write,key0012,511.591,201,0,false
write,key0015,518.095,201,0,false
read,key0031,3.158,200,374,true
read,key0006,7.086,200,371,true
write,key0040,539.479,201,0,false
write,key0047,526.920,201,0,false
read,key0004,5.871,200,396,true
write,key0039,524.149,201,0,false
write,key0016,441.401,201,0,false
write,key0032,526.802,201,0,false
write,key0005,539.202,201,0,false
write,key0002,539.134,201,0,false
write,key0036,523.674,201,0,false
write,key0010,539.560,201,0,false
write,key0004,539.175,201,0,false
read,key0024,1.735,200,361,true
write,key0041,540.811,201,0,false
write,key0045,445.307,201,0,false
read,key0019,2.741,200,347,true
read,key0027,2.701,200,399,true
read,key0013,3.544,200,386,true
read,key0014,2.074,200,341,true
read,key0043,0.818,200,354,true
read,key0030,1.634,200,315,true
write,key0017,332.892,201,0,false
write,key0047,313.157,201,0,false
read,key0011,0.552,200,379,true
read,key0034,0.508,200,376,true
read,key0021,0.552,200,384,true
read,key0002,0.565,200,392,true
read,key0022,0.524,200,364,true
read,key0022,0.494,200,364,true
write,key0017,350.979,201,0,false
write,key0016,351.261,201,0,false
read,key0016,3.468,200,410,true
write,key0014,316.247,201,0,false
read,key0013,5.340,200,386,true
write,key0045,309.020,201,0,false
write,key0020,306.114,201,0,false
write,key0009,308.772,201,0,false
read,key0038,0.847,200,363,true
write,key0044,316.633,201,0,false
write,key0023,316.563,201,0,false
write,key0006,316.618,201,0,false
read,key0027,1.315,200,399,true
read,key0000,1.466,200,388,true
read,key0015,0.514,200,400,true
read,key0014,0.632,200,411,true
read,key0005,0.449,200,394,true
write,key0025,319.338,201,0,false
read,key0033,0.832,200,344,true
read,key0010,0.462,200,393,true
write,key0040,320.669,201,0,false
write,key0045,320.996,201,0,false
write,key0020,315.535,201,0,false
read,key0020,0.835,200,425,true
read,key0022,0.861,200,364,true
read,key0025,0.989,200,419,true
read,key0017,0.790,200,409,true
read,key0046,0.593,200,375,true
read,key0028,0.601,200,346,true
read,key0031,1.635,200,374,true
write,key0000,322.548,201,0,false
write,key0006,324.505,201,0,false
write,key0028,324.691,201,0,false
write,key0046,326.080,201,0,false
read,key0011,1.488,200,379,true
read,key0040,1.441,200,420,true
write,key0047,327.122,201,0,false
read,key0044,2.709,200,417,true
read,key0009,2.870,200,413,true
read,key0034,2.743,200,436,true
read,key0015,0.714,200,400,true
read,key0015,2.361,200,400,true
write,key0022,306.923,201,0,false
write,key0013,304.989,201,0,false
write,key0035,312.849,201,0,false
write,key0030,310.588,201,0,false
read,key0034,0.436,200,376,true
write,key0035,314.129,201,0,false
write,key0038,305.692,201,0,false
write,key0026,303.979,201,0,false
write,key0008,305.338,201,0,false
write,key0007,307.356,201,0,false
write,key0038,309.251,201,0,false
write,key0034,311.029,201,0,false
write,key0042,309.711,201,0,false
read,key0001,1.567,200,345,true
read,key0026,1.421,200,433,true
read,key0006,0.733,200,421,true
read,key0028,0.560,200,422,true
write,key0023,311.164,201,0,false
write,key0024,306.548,201,0,false
write,key0035,309.627,201,0,false
write,key0020,311.271,201,0,false
read,key0006,3.966,200,421,true
write,key0022,309.520,201,0,false
write,key0049,306.932,201,0,false
read,key0024,1.056,200,442,true
write,key0007,311.287,201,0,false
write,key0026,309.491,201,0,false
read,key0029,5.072,200,326,true
read,key0006,5.133,200,421,true
read,key0021,9.670,200,384,true
read,key0037,10.835,200,357,true
write,key0006,304.257,201,0,false
read,key0035,0.636,200,441,true
write,key0041,304.113,201,0,false
write,key0020,305.580,201,0,false
write,key0026,306.863,201,0,false
read,key0020,0.585,200,450,true
read,key0027,0.610,200,399,true
write,key0007,309.816,201,0,false
write,key0020,303.775,201,0,false
write,key0022,305.954,201,0,false
read,key0040,0.572,200,420,true
read,key0030,0.397,200,430,true
read,key0044,0.517,200,417,true
write,key0018,309.181,201,0,false
write,key0038,305.756,201,0,false
write,key0000,305.320,201,0,false
read,key0043,0.604,200,354,true
read,key0006,0.464,200,447,true
read,key0042,0.400,200,437,true
read,key0035,0.405,200,441,true
read,key0020,0.472,200,452,true
write,key0045,312.489,201,0,false
read,key0021,0.660,200,384,true
write,key0023,313.137,201,0,false
read,key0029,0.863,200,326,true
read,key0020,0.981,200,452,true
read,key0018,1.247,200,454,true
read,key0023,0.965,200,465,true
read,key0026,1.717,200,449,true
write,key0012,317.297,201,0,false
write,key0033,317.397,201,0,false
write,key0025,317.328,201,0,false
write,key0000,314.245,201,0,false
read,key0035,0.868,200,441,true
write,key0040,314.038,201,0,false
write,key0016,309.139,201,0,false
write,key0023,315.408,201,0,false
read,key0046,1.699,200,424,true
write,key0044,318.272,201,0,false
write,key0005,304.960,201,0,false
write,key0025,302.887,201,0,false
write,key0026,308.684,201,0,false
write,key0011,308.715,201,0,false
read,key0010,0.809,200,393,true
read,key0048,0.806,200,331,true
read,key0009,0.708,200,413,true
read,key0031,1.026,200,374,true
read,key0039,0.975,200,402,true
write,key0013,317.150,201,0,false
read,key0013,1.642,200,471,true
read,key0039,3.898,200,474,true
write,key0042,303.580,201,0,false
read,key0008,0.558,200,434,true
write,key0046,304.208,201,0,false
read,key0035,0.513,200,441,true
write,key0039,308.441,201,0,false
write,key0021,303.328,201,0,false
write,key0030,303.812,201,0,false
write,key0030,311.488,201,0,false
write,key0014,315.299,201,0,false
read,key0048,1.616,200,331,true
read,key0021,0.973,200,475,true
write,key0004,315.061,201,0,false
write,key0029,314.987,201,0,false
write,key0041,315.917,201,0,false
read,key0016,1.004,200,490,true
read,key0015,0.866,200,400,true
write,key0025,317.710,201,0,false
write,key0015,312.788,201,0,false
write,key0009,305.358,201,0,false
read,key0040,0.935,200,498,true
write,key0005,319.453,201,0,false
read,key0046,1.178,200,473,true
read,key0026,1.480,200,469,true
write,key0046,310.193,201,0,false
write,key0032,307.239,201,0,false
read,key0026,0.736,200,469,true
write,key0043,302.208,201,0,false
read,key0004,0.704,200,494,true
read,key0031,0.608,200,374,true
write,key0010,308.468,201,0,false
write,key0016,305.789,201,0,false
read,key0022,0.638,200,493,true
write,key0001,310.781,201,0,false
read,key0022,1.718,200,493,true
read,key0022,3.494,200,493,true
read,key0023,1.189,200,465,true
write,key0010,302.779,201,0,false
write,key0022,302.819,201,0,false
read,key0016,0.613,200,490,true
read,key0004,0.581,200,494,true
read,key0040,0.611,200,462,true
read,key0035,0.587,200,441,true
write,key0004,306.383,201,0,false
read,key0006,0.738,200,447,true
read,key0018,0.829,200,454,true
read,key0006,0.659,200,447,true
write,key0046,307.016,201,0,false
write,key0034,303.846,201,0,false
read,key0027,0.544,200,399,true
write,key0029,304.608,201,0,false
read,key0037,0.834,200,357,true
write,key0040,306.756,201,0,false
write,key0006,307.976,201,0,false
read,key0034,1.362,200,502,true
write,key0034,306.756,201,0,false
write,key0045,310.702,201,0,false
write,key0049,310.932,201,0,false
read,key0004,2.047,200,494,true
read,key0010,0.652,200,492,true
read,key0026,0.794,200,469,true
write,key0039,311.852,201,0,false
write,key0001,311.153,201,0,false
write,key0031,311.241,201,0,false
read,key0005,0.674,200,481,true
write,key0003,304.314,201,0,false
write,key0011,303.797,201,0,false
read,key0013,0.663,200,471,true
read,key0016,0.870,200,490,true
write,key0044,303.886,201,0,false
read,key0049,0.710,200,499,true
read,key0029,0.583,200,497,true
read,key0003,0.580,200,506,true
read,key0045,0.568,200,500,true
read,key0047,1.050,200,423,true
